N,P,K,temperature,humidity,ph,rainfall,label
106,49,24,73.46998157,76.47039772,6.983395572999999,90.64770699,cotton
121,53,19,74.32355575,76.72621429,7.976889497999999,80.11272117,cotton
108,60,17,72.96450181,76.75768356,6.558902588,97.76600619,cotton
116,56,17,76.48254579,77.7293114,7.979090365,85.24963302,cotton
100,52,19,74.22744367,82.44777468,7.903528672999999,93.50153555,cotton
129,43,16,77.99066672,77.85055621,6.73210948,78.58488484,cotton
118,44,23,71.75224881,82.82904143,6.6916904760000016,67.06459777,cotton
117,43,25,76.43938638,78.51206972,7.839849298,69.31153566,cotton
126,37,21,78.52995084,84.16855231,6.61448588,77.03421249,cotton
120,48,16,72.4289806,75.40989245,7.456971816,71.85436078,cotton
102,45,16,74.58133957,77.52425987,7.2942193,74.8984994,cotton
131,56,20,71.61470758,81.83896111,7.762647875,92.23645249,cotton
114,40,17,75.7873483,80.13456404,6.363406102000001,69.45072055,cotton
101,37,18,73.26249771,82.68738535,7.63737841,92.91915074,cotton
106,46,20,74.18879105,78.63388824,6.2006719760000015,81.15072105,cotton
113,38,20,71.79294178,78.58320116,6.364729934,74.94136567,cotton
102,53,21,73.4686525,76.11021529,6.913678684,91.49697481,cotton
110,39,18,76.1863158,75.39752705,7.766259768999999,63.88079866,cotton
107,58,15,74.72962474,75.77503808,7.55606399,76.63669195,cotton
120,60,15,72.17369445,83.86129998,7.288377241,65.35747011,cotton
89,47,38,77.94444137,72.24850829,6.002524871,151.8869972,jute
60,37,39,79.86388986,82.94164078,6.033485257000001,161.2469997,jute
63,41,45,77.53607224,86.88705350000002,7.1219335789999985,196.6249511,jute
86,40,39,78.29781562,88.16513579,6.207459637,175.60866969999995,jute
96,41,40,74.45154699,72.00460848,6.090060478,190.4242157,jute
100,35,36,77.55876207,72.01364411,6.346715209,190.5577618,jute
63,37,43,74.15238162,85.08640476,6.661957897000001,185.7446728,jute
70,43,40,75.84015441,88.80391021,6.176860192,169.11680280000004,jute
67,55,44,79.3112306,75.14640198,7.251847296,182.2685447,jute
74,40,40,77.24916991,83.12053888,6.386259977999999,169.33884650000005,jute
89,53,44,76.7964706,71.91711523,7.319735475,150.2498675,jute
74,46,45,78.36322836,88.36668522,6.025028997000001,189.4263485,jute
89,41,38,73.63119832,74.68322732,6.344751947000001,199.83629130000003,jute
60,55,40,76.99099226,88.95692783,7.02777956,151.4935635,jute
67,43,38,77.38920867,70.88259632,7.299304715,195.8645552,jute
70,38,35,75.91525234,79.26861738,7.014063944,164.2697011,jute
74,49,38,73.96538796,71.4509053,7.4880144039999985,164.49703730000004,jute
90,40,39,78.30803993,81.86171563,6.626503893,191.9649389,jute
82,35,44,80.5398148,78.21047693,6.239011,169.8391177,jute
73,45,37,74.66840863,74.63745355,6.742688094,181.2783964,jute
85,53,38,76.82136276,73.84186449,6.588017308,153.8990984,jute
81,56,36,74.11290337,72.60512854,7.097586415,174.78764109999997,jute
84,55,38,80.37471002,79.78725152,6.956682742999999,173.1017097,jute
80,45,42,73.65676964,74.99739774,7.380396262,151.9035477,jute
76,54,45,75.73093943,77.62976013,6.176618831,184.9800516,jute
76,56,39,75.91027096,89.89106506,6.551130445,197.1220049,jute
81,40,45,78.37329722,80.76238215,6.427726565,174.5071843,jute
76,44,45,77.87834312,84.48235878,6.740947635,168.7848886,jute
69,47,40,77.66820835,76.2403666,6.130136384,183.8270791,jute
82,40,45,79.18363038,81.70476368,6.667633355,180.1237765,jute
69,57,35,75.75347478,78.54340987,6.1868143920000005,186.2337571,jute
81,36,38,74.77798548,87.98329901,6.334837865,150.31661519999997,jute
67,60,38,76.63735441,78.53037059,7.16214284,162.2847429,jute
72,51,40,73.77230307,74.09956958,7.422318499,199.4766779,jute
65,39,45,74.60249772,70.89000744,6.768001309,184.4633281,jute
78,50,43,77.22351811,85.72530641,6.348441469,159.5718087,jute
77,52,41,75.00324274,83.46409075,6.097294061,167.72306319999996,jute
89,52,42,73.56980813,81.45139295,6.14132902,196.6587013,jute
62,49,37,75.59140289,82.85284045,7.479248124,166.13658859999995,jute
90,48,45,75.31656309,71.31342851,6.5091747889999985,153.63902119999997,jute
66,47,36,76.7379454,74.44070479999998,6.57256106,175.572958,jute
80,52,39,79.5544729,76.85691248,7.165696848,197.2101782,jute
89,52,45,76.80787372,77.01222585,7.207457207999999,196.469984,jute
77,51,44,73.86050124,82.7015932,7.124333547000001,166.2160846,jute
94,37,41,76.57421324,87.06071115,6.4635387070000005,179.1630865,jute
75,41,35,76.94676678,78.62697699,6.856833064,166.6415254,jute
60,55,36,79.03035046,80.49172597,7.132389299,150.6326874,jute
62,56,35,78.76086453,81.65769588,6.235357637999999,163.3488091,jute
84,40,42,79.30950278,73.35763537,6.704273839,186.6898282,jute
100,56,40,79.50029731,83.31240346,7.433313409,176.1516409,jute
75,56,44,77.4943403,73.7459581,6.109478059,168.0432282,jute
78,46,42,73.57099215,78.45959697,7.095413294,155.3851533,jute
82,48,36,78.42833523,81.76904006,6.352076782999999,193.2418382,jute
100,58,41,73.71325981,87.88255345,6.6587699910000016,160.6217342,jute
88,50,40,78.13787068,79.95150917,7.0518224720000005,182.2582277,jute
67,41,40,78.527831,87.81661683,7.333143205,152.6194403,jute
72,42,43,79.82181099,80.90424543,6.352771037,181.2915605,jute
89,40,43,79.24157753,72.97198375,7.124050134,189.9711184,jute
89,57,43,80.44727077,73.19897535,6.998787171,177.22330480000005,jute
61,41,44,75.86550279,82.11319791,6.537914957999999,159.92109340000005,jute
79,45,43,78.29422309,79.15532398,7.171054239,187.1735424,jute
84,40,43,77.02083606,88.33130229999998,7.228268227999999,169.4168014,jute
98,43,35,77.7341464,76.44048625,7.319952206,188.6372826,jute
75,36,44,73.905458,74.27607475,6.613341342999999,153.7447398,jute
89,58,35,75.17573094,82.09053379,6.096838784,167.0576456,jute
91,41,37,76.07401605,83.20630007,6.132570522999999,192.2316221,jute
77,48,36,78.56069016,84.09985284,7.36008498,154.83908469999997,jute
66,58,35,74.41588958,79.46283115,7.321619041,185.25947,jute
62,59,41,75.60477644,74.89465426,7.175170657000001,192.4931257,jute
82,35,35,77.88896208,86.97061481,7.299076163,176.5268267,jute
61,41,35,76.94921647,79.47557931,6.842966478999998,195.7571622,jute
99,57,38,76.65124971,82.09281674,6.356295567999999,156.3616174,jute
70,42,43,73.70266959,76.66724969,6.508342839,157.1215052,jute
90,59,35,75.65240287,89.86454053,7.098227926,175.1742112,jute
73,43,42,79.8504982,78.00774772,6.310699968,154.8238864,jute
67,46,44,80.28480639,78.20392774,7.093328631,153.91998069999997,jute
84,37,42,77.89414615,81.13449097,6.691074249,169.92882340000003,jute
72,41,36,75.37773835,80.57226761,6.187746776,176.8604109,jute
71,56,37,73.73959977,86.20899734,6.491506245,176.103677,jute
64,53,38,79.23825448,78.51063754,6.855362875,183.4065252,jute
65,54,39,74.7516483,71.14782585,7.124571593,160.0889553,jute
60,58,37,79.0496872,79.1188943,6.067302109,171.4892533,jute
86,39,43,79.06237966,71.23690851,6.432051512,193.1007598,jute
90,50,44,80.44958656,73.48655995,6.253408852000001,171.4716375,jute
91,38,36,79.74193442,77.17331847,7.287318722999999,157.8548562,jute
87,48,38,74.86843336,80.94023552,7.161865733,190.312216,jute
72,41,36,79.71509601,86.84264005,6.065898282999999,152.9801697,jute
71,54,35,79.95114433,70.95705996,7.311077075,199.3355744,jute
82,46,41,73.98502358,79.79609448,6.581693772,187.3096148,jute
71,52,43,79.65589177,73.96164569,6.732826127,180.2513601,jute
80,43,43,74.81760865,74.36794079,6.014572075,172.64426540000005,jute
77,55,43,77.89895073,75.99987588,6.663559451,193.71418280000003,jute
95,57,41,73.84865999,73.65346838,6.434610995,184.7674863,jute
63,47,35,80.57447928,89.05587886,7.432768147000001,193.8778713,jute
93,43,38,74.50655605,86.14290267,6.987332927000001,150.2355238,jute
87,44,43,74.97472037,86.79261344,6.718725189,177.5147313,jute
88,52,39,75.07198224,88.07112278,6.880204617,154.6608736,jute
90,39,37,76.66594243,81.68688879,6.86106911,190.7886386,jute
90,39,43,76.00539099,82.286484,6.7693455,190.9684885,jute
84,38,43,79.83359022,73.81994896,7.26158085,159.3223075,jute
91,21,26,79.40080369,57.36469955,7.261313694,191.6549412,coffee
107,21,26,79.61519224,55.32222678,7.235070264,144.68613359999995,coffee
83,38,35,78.27480831,52.88667115,7.18915558,136.73250919999998,coffee
108,24,31,75.43098583,56.18107663,6.431899747999999,147.27578180000003,coffee
116,28,34,74.19870201,60.39523266,6.42321105,122.2103248,coffee
116,23,25,74.14226726,52.26994674,6.869720196,139.3670753,coffee
109,31,27,73.50713413,50.40609436,6.973839707000001,164.4971875,coffee
89,25,34,73.54211805,63.65861483,7.184801627000001,129.8765443,coffee
118,18,32,81.76930052,51.11044023,6.351823783,122.8392822,coffee
111,32,34,77.8413864,69.35161206,6.392048018,171.37644619999998,coffee
84,36,28,80.12311196,55.55164819,6.119892347,140.63052130000003,coffee
85,33,25,79.17460551,52.50987966,6.910823945,189.0944824,coffee
99,15,27,80.67635006,57.27927475,6.501157208,165.6872119,coffee
81,30,31,76.37162331,51.93952357,7.0275855589999985,135.1386537,coffee
95,39,29,81.23274757,55.99375012,7.13411409,148.98125249999995,coffee
81,34,30,77.32017903,62.26244581,6.6477659970000005,135.0119649,coffee
80,15,28,73.60589716,68.00096043,6.703270635,161.8944624,coffee
104,20,26,81.01010619,52.95261751,7.493191968,175.7260273,coffee
109,29,28,73.87370584,60.51600210000001,6.724688502999999,194.1755471,coffee
100,32,26,77.4223898,57.53161469,6.043485685,124.2261737,coffee
100,24,28,78.07163472,57.72920846,7.101661011,195.7733251,coffee
83,21,28,78.02146976,60.49244602,7.466900682999999,190.2257843,coffee
120,23,28,78.21183547,51.29043632,6.877799264,196.2736367,coffee
104,26,30,75.93308103,62.65692638,6.410992833,148.6977358,coffee
108,33,31,74.64716724,66.76090123,7.393825704,144.6576424,coffee
91,25,26,76.16228029,66.99765375,7.482414225,180.5059257,coffee
86,26,27,80.83652725,52.89368299,6.081172981,192.4280381,coffee
98,18,27,81.60959541,68.49299897,6.516312148,167.43580749999995,coffee
111,27,31,74.46744163,55.27564977,6.0433309510000015,191.3980675,coffee
84,39,35,73.71885886,52.13864034,6.959404135,117.3113562,coffee
98,27,27,76.48491317,51.29142534,7.238109556,197.6439711,coffee
118,21,34,75.89362359,64.72543073,7.234258375,119.6324109,coffee
103,27,31,80.88797368,51.59100753,6.691541233,126.1752206,coffee
82,24,33,79.76377702,67.09608099,6.809593554,120.6494434,coffee
86,31,35,80.62173111,60.76645256,6.485761419,191.4508931,coffee
88,35,35,81.60631655,58.45742907,6.784460602,117.9389993,coffee
84,27,29,73.9812769,53.00366334,7.167092586,168.26442869999997,coffee
120,40,33,75.62931094,54.30329632,6.73410539,115.1564012,coffee
106,40,30,74.16700959,64.10651528,6.779984384,122.6847408,coffee
113,21,33,78.84034599,55.83288958,7.277422737999999,176.90209240000004,coffee
117,34,25,76.7092312,56.7685316,7.21270048,124.4135035,coffee
80,30,25,79.23365913,65.64381357,7.487266991,148.37712019999995,coffee
88,21,27,75.97421465,66.02411187,7.231166546,181.6368274,coffee
113,33,34,78.80673135,62.144510200000006,6.559817161000002,153.477776,coffee
87,23,28,79.20261327,62.26594559,6.979590627,193.7461968,coffee
113,15,29,80.77310879,63.55324262,6.779230041,190.2440566,coffee
98,29,30,78.15207906,61.03273481,6.217974349,199.4735636,coffee
97,29,27,81.94238577,54.36976075,7.205078785,139.8619431,coffee
85,35,32,79.24870756,54.28617819,6.854011265,133.1120232,coffee
82,29,35,80.01278886,52.24226285,6.246872394,156.15438980000005,coffee
103,33,25,80.78378715,55.74973320000001,6.911066044,139.5013171,coffee
112,17,28,81.73355824,61.26002598,6.777417989,196.6492664,coffee
99,19,33,81.56561846,55.51673151,6.273741983,130.6377143,coffee
120,20,34,74.42528916,50.56339727,6.906124587000001,130.3797119,coffee
114,27,28,76.99013166,57.93250202,7.162802357,192.8736822,coffee
100,40,35,81.61595218,54.41094079,6.9557873510000015,177.816092,coffee
108,35,25,75.16658008,61.10935084,6.971963169,161.5279095,coffee
115,31,30,75.61372386,67.37768353,6.840927967000001,122.4073418,coffee
87,28,30,78.08277144,68.66257977,6.536676653,168.8383605,coffee
82,24,26,75.76294024,53.57285558,6.089443602999999,184.4103931,coffee
94,26,27,79.4593375,52.25738495,7.456460375,177.31761609999995,coffee
87,28,35,79.80849986,57.1621814,6.759211911,152.0616227,coffee
118,40,35,79.43061574,58.50650238,7.460174812000001,121.5586297,coffee
87,38,29,77.36732254,57.88370456,6.652642579,156.1457255,coffee
92,40,30,74.04301774,55.18792166,6.026287448,171.6976946,coffee
97,22,26,74.49021583,59.68849145,6.074190142000001,185.1568059,coffee
99,40,32,75.53248072,69.94807345,7.0455430560000005,163.27087319999995,coffee
89,28,33,79.59945375,53.83876189,6.9932360010000005,175.3723314,coffee
112,39,29,79.02486019,63.37479229,6.726528895,147.8035305,coffee
111,28,26,81.99254017,64.47858698,6.937352845,192.7121236,coffee
114,20,26,78.00182001,62.67087838,7.27905689,193.5866233,coffee
117,26,30,82.26273987,67.96910852,7.079850922,115.2325531,coffee
111,29,31,78.90743125,52.31098539,6.136286518,161.3432535,coffee
119,30,28,79.44387631,64.57578034,6.5052036960000015,163.62694960000005,coffee
116,40,33,76.84466877,54.15319242,7.042089492000001,129.5481144,coffee
95,37,35,81.16370809,68.42333909999999,6.348337518999998,192.4288139,coffee
86,40,33,79.04981642,52.26311691,7.432322234,136.3027766,coffee
117,37,32,73.5924893,67.06230539,6.787658922,162.57696059999995,coffee
105,18,35,74.34766555,68.44030686,6.743417121,171.8839938,coffee
109,23,25,77.21079883,68.48030408,7.00733163,194.8773479,coffee
80,18,31,75.25314509,58.84880599,7.303033217,134.6803969,coffee
101,31,26,80.07615586,69.71184111,6.861235184,158.86088869999998,coffee
103,33,33,80.09091307,50.50148528,7.131435858,126.8073984,coffee
93,26,27,76.26642231,56.46829641,7.288211994,137.70440469999997,coffee
104,35,28,81.51810899,50.66687215,6.983732393,143.9955548,coffee
116,36,25,81.64125646,58.52534263,6.172090205,156.6810374,coffee
107,38,29,79.97124744,57.56695719,6.35118177,145.105065,coffee
101,33,33,80.55052812,62.0183627,6.9086713789999985,142.8610793,coffee
107,31,31,73.70824192,52.97841162,6.766184468,153.12016440000005,coffee
99,16,30,74.34773751,65.44340921,6.392791654,186.1728203,coffee
103,40,30,81.15623265,55.196224,6.3483162570000005,141.48316440000005,coffee
118,31,34,81.58681465,62.88179198,6.123796057000001,181.4170812,coffee
106,21,35,78.129239,57.04151119,7.4285236339999985,188.5506536,coffee
116,38,34,73.92650572,50.04557009,6.020947179,183.468585,coffee
97,35,26,76.84629814,53.74144743,6.334610249,166.2549307,coffee
107,34,32,80.19434674,66.4132686,6.78006386,177.7745075,coffee
99,15,27,81.35080228,56.63636248,6.086922359,127.92461000000002,coffee
118,33,30,75.43723444,67.22512329,6.362607851,173.32283859999995,coffee
117,32,34,79.29035312,52.12739421,6.758792552,127.1752928,coffee
104,18,30,74.48542828,60.39647474,6.779832611000002,140.9370415,coffee
